Event id,Event name,Taxon,Type,Level-Placed
880,F_738,738,0,1543.6992
1916,L_724,724,1,1543.6992
1928,L_741,741,1,1543.6992
1797,L_562,562,1,1544.1978
1860,L_643,643,1,1544.1978
1926,L_738,738,1,1544.1978
890,F_750,750,0,1548.1437
1910,L_716,716,1,1548.1437
1864,L_649,649,1,1548.3043
860,F_712,712,0,1548.8767
1867,L_653,653,1,1548.8767
1898,L_702,702,1,1548.8767
1688,L_405,405,1,1548.9038
1820,L_589,589,1,1549.0386
1886,L_683,683,1,1549.0386
1840,L_615,615,1,1549.3084
1879,L_669,669,1,1549.3084
903,F_764,764,0,1549.4698
908,F_773,773,0,1549.4698
1810,L_579,579,1,1549.5422
1954,L_773,773,1,1549.5422
876,F_732,732,0,1549.5952
904,F_767,767,0,1549.5952
1770,L_518,518,1,1549.5952
1865,L_650,650,1,1549.5952
1906,L_712,712,1,1549.5952
1918,L_726,726,1,1549.6472
1921,L_730,730,1,1549.6472
1950,L_767,767,1,1549.6472
851,F_701,701,0,1553.7135
891,F_751,751,0,1553.7135
894,F_754,754,0,1553.7135
899,F_760,760,0,1553.7135
896,F_756,756,0,1553.8586
1799,L_564,564,1,1553.9292
1937,L_751,751,1,1553.9292
1897,L_701,701,1,1553.9332
1940,L_754,754,1,1553.9332
1904,L_709,709,1,1553.9342
1911,L_718,718,1,1553.9342
1885,L_682,682,1,1554.8304
1929,L_742,742,1,1554.8304
1917,L_725,725,1,1555.1762
907,F_771,771,0,1555.9044
834,F_672,672,0,1580.0913
900,F_761,761,0,1580.0913
893,F_753,753,0,1582.3596
867,F_720,720,0,1582.4054
1922,L_732,732,1,1582.4054
1953,L_771,771,1,1582.4054
884,F_743,743,0,1582.4973
898,F_758,758,0,1582.4973
906,F_769,769,0,1582.4973
1713,L_436,436,1,1582.4973
1875,L_663,663,1,1582.4973
1880,L_672,672,1,1582.4973
1888,L_686,686,1,1582.4973
1913,L_720,720,1,1582.4973
897,F_757,757,0,1582.6207
905,F_768,768,0,1582.6207
1884,L_680,680,1,1582.6207
1943,L_757,757,1,1582.7490
1901,L_705,705,1,1583.0594
1914,L_721,721,1,1583.0594
1945,L_760,760,1,1583.0594
1951,L_768,768,1,1583.0594
914,F_779,779,0,1586.2415
848,F_695,695,0,1588.5823
1944,L_758,758,1,1588.5823
1952,L_769,769,1,1588.5823
846,F_693,693,0,1590.0998
1905,L_711,711,1,1590.0998
895,F_755,755,0,1590.4026
901,F_762,762,0,1590.5852
918,F_787,787,0,1590.5852
1947,L_762,762,1,1590.7170
1960,L_779,779,1,1590.9742
877,F_733,733,0,1591.0271
885,F_744,744,0,1591.0271
1934,L_748,748,1,1591.0271
