Event id,Event name,Taxon,Type,Level-Placed
1929,L_742,742,1,1546.9268
1940,L_754,754,1,1546.9268
897,F_757,757,0,1547.1524
893,F_753,753,0,1548.6676
1904,L_709,709,1,1548.6676
1911,L_718,718,1,1548.6676
884,F_743,743,0,1548.9737
885,F_744,744,0,1548.9737
895,F_755,755,0,1548.9737
905,F_768,768,0,1548.9737
1937,L_751,751,1,1548.9737
896,F_756,756,0,1549.0772
916,F_785,785,0,1549.2854
834,F_672,672,0,1550.9874
1905,L_711,711,1,1550.9874
1943,L_757,757,1,1550.9874
1951,L_768,768,1,1550.9874
1885,L_682,682,1,1551.8935
1917,L_725,725,1,1552.2382
1834,L_606,606,1,1552.2541
898,F_758,758,0,1553.1807
906,F_769,769,0,1553.1807
900,F_761,761,0,1577.8080
1884,L_680,680,1,1577.9346
1934,L_748,748,1,1577.9346
1944,L_758,758,1,1577.9346
1952,L_769,769,1,1577.9346
867,F_720,720,0,1578.3185
1949,L_764,764,1,1578.3185
1922,L_732,732,1,1578.3653
1913,L_720,720,1,1578.4484
901,F_762,762,0,1578.4582
1875,L_663,663,1,1578.4582
1880,L_672,672,1,1578.4582
1914,L_721,721,1,1578.4582
918,F_787,787,0,1578.6402
907,F_771,771,0,1580.7499
920,F_789,789,0,1580.7499
922,F_793,793,0,1580.7499
1888,L_686,686,1,1580.7499
1901,L_705,705,1,1580.9161
1945,L_760,760,1,1581.2264
1936,L_750,750,1,1581.5987
1713,L_436,436,1,1582.0047
1882,L_675,675,1,1582.0047
926,F_800,800,0,1582.8606
1947,L_762,762,1,1582.8606
909,F_774,774,0,1583.9469
910,F_775,775,0,1584.0389
911,F_776,776,0,1584.0389
1899,L_703,703,1,1584.0389
1891,L_690,690,1,1584.4869
1972,L_800,800,1,1584.4869
1645,L_341,341,1,1584.9107
1927,L_740,740,1,1584.9107
927,F_801,801,0,1586.5208
931,F_808,808,0,1586.5208
1953,L_771,771,1,1586.6491
1964,L_787,787,1,1586.6491
1942,L_756,756,1,1586.6925
912,F_777,777,0,1587.6717
921,F_790,790,0,1589.8775
929,F_803,803,0,1589.8775
846,F_693,693,0,1592.1980
919,F_788,788,0,1592.3562
